"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN","WDMV"
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-15","0.00","0.0","59","40",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-16","0.00","0.0","78","39",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-17","0.00","0.0","78","48",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-18","0.00","0.0","80","50",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-19","0.00","0.0","84","63",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-20","0.00","0.0","83","64",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-21","0.00","0.0","84","60",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-22","0.02","0.0","60","53",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-23","0.00","0.0","68","49",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-24","0.58","0.0","59","47",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-25","0.12","0.0","54","47",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-26","0.02","0.0","61","52",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-27","0.04","0.0","53","43",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-28","0.18","0.0","48","44",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-29","0.00","0.0","57","47",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-30","0.10","0.0","67","48",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-31","0.00","0.0","53","40",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-01","0.00","0.0","63","39",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-02","0.00","0.0","65","49",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-03","0.00","0.0","67","44",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-04","0.00","0.0","67","43",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-05","0.00","0.0","61","51",
